Title,Authors,Year,Cited By,Dataset,Abstract,DOI,Journal,URL,Mentions_Accuracy,Mentions_F1,Mentions_Precision,Mentions_Recall,Mentions_Auc,Mentions_Roc,Mentions_Sensitivity,Mentions_Specificity,Mentions_Confusion_matrix,Mentions_Loss_function,Mentions_Cross-entropy,Mentions_Mean_squared_error,Mentions_Overfitting,Mentions_Underfitting,Mentions_Cross-validation,Mentions_Training_time,Mentions_Inference_time,Mentions_Statistical_significance,Mentions_P-value,Mentions_T-test,Mentions_Anova,Mentions_Correlation,Mentions_Regression,Mentions_Baseline_comparison,Mentions_Mae,Mentions_Rmse,Mentions_Bias
Facial expression recognition based on a mlp neural network using constructive training algorithm,"['H Boughrara', 'M Chtourou', 'C Ben Amar']",2016,124,Facial Expression Recognition 2013 neural network,"Images PFI has been applied to extract features from human face images. To evaluate, the   Cohn-Kanade facial expression and the facial expression recognition FER-2013 databases.",No DOI,Multimedia Tools and …,https://link.springer.com/article/10.1007/s11042-014-2322-6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dexpression: Deep convolutional neural network for expression recognition,"['P Burkert', 'F Trier', 'MZ Afzal', 'A Dengel']",2015,194,Facial Expression Recognition 2013 neural network,a convolutional neural network (CNN) architecture for facial expression recognition. The   better than the earlier proposed convolutional neural network based approaches. We visualize,No DOI,arXiv preprint arXiv …,https://arxiv.org/abs/1509.05371,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Going deeper in facial expression recognition using deep neural networks,"['A Mollahosseini', 'D Chan']",2016,1263,Facial Expression Recognition 2013 neural network,[45] is the winner of the ICML 2013 Challenges on FER2013 database that employed a   new deep neural network architecture for automated facial expression recognition. The proposed,No DOI,2016 IEEE Winter …,https://arxiv.org/abs/1511.04110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Facial expression recognition using convolutional neural networks: state of the art,"['C Pramerdorfer', 'M Kampel']",2016,331,Facial Expression Recognition 2013 neural network,The ability to recognize facial expressions automat recent works utilizing  Convolutional Neural Networks (CNNs)  image-based facial expression recognition using CNNs,No DOI,arXiv preprint arXiv:1612.02903,https://arxiv.org/abs/1612.02903,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Facial expression recognition using deep convolutional neural networks,"['DV Sang', 'N Van Dat']",2017,104,Facial Expression Recognition 2013 neural network,"Inspired by the simple designing idea of VGG, we propose different effective CNNs to tackle  the problem of facial expression recognition. Since FERC-2013 dataset is much smaller than",No DOI,2017 9th International Conference on …,https://ieeexplore.ieee.org/document/8119447,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Deep neural networks with relativity learning for facial expression recognition,"['Y Guo', 'D Tao', 'J Yu', 'H Xiong', 'Y Li']",2016,127,Facial Expression Recognition 2013 neural network,"loss function in (1) can be easily integrated in back propagation in neural networks.  We  conducted facial expression recognition experiments on two widely used datasets, the FER-2013",No DOI,2016 IEEE International …,https://ieeexplore.ieee.org/document/7574736,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The facial emotion recognition (FER-2013) dataset for prediction system of micro-expressions face using the convolutional neural network (CNN) algorithm based …,"['L Zahara', 'P Musa', 'EP Wibowo', 'I Karim']",2020,147,Facial Expression Recognition 2013 neural network,facial expression recognition system to understand users’ responses [2]. Facial expression  is the result of a facial  the position of the muscles on the human face as a form of non-verbal,No DOI,2020 Fifth international …,https://ieeexplore.ieee.org/document/9288560/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Convolutional neural networks based method for improving facial expression recognition,['TA Rashid'],2016,163,Facial Expression Recognition 2013 neural network,This research uses convolutional neural network to classify facial emotions and it adds  that  can recognize facial expression in static images. 2) Two thoroughly facial data sets are used,No DOI,Intelligent Systems Technologies and Applications …,https://link.springer.com/chapter/10.1007/978-3-319-47952-1_6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Facial expression recognition using deep neural networks,"['J Li', 'EY Lam']",2015,100,Facial Expression Recognition 2013 neural network,", a facial expression recognition system based on feedforward deep neural networks is built.   stages, which are image preprocessing, feature extraction and expression classification.",No DOI,2015 IEEE International Conference on Imaging …,http://ieeexplore.ieee.org/document/7294547/,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hierarchical committee of deep convolutional neural networks for robust facial expression recognition,"['BK Kim', 'J Roh', 'SY Dong', 'SY Lee']",2016,308,Facial Expression Recognition 2013 neural network,"pattern recognition framework to improve committee machines of deep convolutional neural  networks ( : the Facial Expression Recognition 2013 database (FER-2013) [16], the Toronto",No DOI,Journal on Multimodal User Interfaces,https://link.springer.com/article/10.1007/s12193-015-0209-0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Image based static facial expression recognition with multiple deep network learning,"['Z Yu', 'C Zhang']",2015,741,Facial Expression Recognition 2013 neural network,convolutional neural networks (CNN). Each CNN model is initialized randomly and pre-trained  on a larger dataset provided by the Facial Expression Recognition (FER) Challenge 2013,No DOI,Proceedings of the 2015 ACM on international …,https://dl.acm.org/doi/10.1145/2818346.2830595,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Facial expression recognition based on a mlp neural network using constructive training algorithm,"['H Boughrara', 'M Chtourou', 'C Ben Amar']",2016,124,Facial Expression Recognition 2013 neural network,"Images PFI has been applied to extract features from human face images. To evaluate, the   Cohn-Kanade facial expression and the facial expression recognition FER-2013 databases.",No DOI,Multimedia Tools and …,https://link.springer.com/article/10.1007/s11042-014-2322-6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dexpression: Deep convolutional neural network for expression recognition,"['P Burkert', 'F Trier', 'MZ Afzal', 'A Dengel']",2015,194,Facial Expression Recognition 2013 neural network,a convolutional neural network (CNN) architecture for facial expression recognition. The   better than the earlier proposed convolutional neural network based approaches. We visualize,No DOI,arXiv preprint arXiv …,https://arxiv.org/abs/1509.05371,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Facial expression recognition from world wild web,"['A Mollahosseini', 'B Hasani', 'MJ Salvador']",2016,105,Facial Expression Recognition 2013 neural network,"neural networks can recognize wild facial expressions with an accuracy of 82.12%.  networks  for facial expression recognition recently published in WACV2016 in [21], called WACV-Net",No DOI,… pattern recognition …,https://arxiv.org/abs/1605.03639,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
